artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
8014,"Sb 02749","MDP 06, 214",Scheil1905MDP6,primary,214,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,,,,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8041,"Sb 15097","MDP 06, 244",Scheil1905MDP6,primary,244,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,125.0,20.0,90.0,,,,,,,Fair,,50%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8059,"Sb 15113","MDP 06, 266",Scheil1905MDP6,primary,266,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,40.0,17.0,56.0,,,,,,,Good,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8068,"Sb 15121","MDP 06, 275",Scheil1905MDP6,primary,275,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,58.0,18.0,48.0,,,,,,,Fair,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8079,"Sb 15131","MDP 06, 287",Scheil1905MDP6,primary,287,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,58.0,15.0,46.0,,,,,,,Fair,,complete,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8106,"Sb 15154","MDP 06, 317",Scheil1905MDP6,primary,317,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,78.0,19.0,63.0,,,,,,,Fair,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8119,unknown,"MDP 06, 330",Scheil1905MDP6,primary,330,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,,Administrative,clay,tablet,,,,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8125,"Sb 15172","MDP 06, 343",Scheil1905MDP6,primary,343,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,49.0,17.0,81.0,,,,,,,Good,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8139,"Sb 15183","MDP 06, 357",Scheil1905MDP6,primary,357,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,72.0,17.0,50.0,,,,,,,Fair,,complete,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8142,"Sb 06393","MDP 06, 360",Scheil1905MDP6,primary,360,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,70.0,19.0,59.0,,,,,,,Excellent,,complete,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8152,"Sb 15194","MDP 06, 370",Scheil1905MDP6,primary,370,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,92.0,27.0,62.0,,,,,,,Good,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8156,"Sb 15198","MDP 06, 375",Scheil1905MDP6,primary,375,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,69.0,16.0,50.0,,,,,,,Good,,complete,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8173,"Sb 15215","MDP 06, 393",Scheil1905MDP6,primary,393,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,58.0,15.0,47.0,,,,,,,Fair,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8180,unknown,"MDP 06, 400",Scheil1905MDP6,primary,400,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,,Administrative,clay,tablet,,,,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8183,"Sb 15225","MDP 06, 4995",Scheil1905MDP6,primary,4995,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,69.0,16.0,40.0,,,,,,,Fair,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8194,"Sb 15238","MDP 06, 5009",Scheil1905MDP6,primary,5009,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,45.0,18.0,64.0,,,,,,,Good,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8203,"Sb 22207","MDP 17, 005",Scheil1923MDP17,primary,5,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,60.0,16.0,46.0,,,,,,,Good,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8206,"Sb 22210","MDP 17, 008",Scheil1923MDP17,primary,8,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,53.0,16.0,44.0,,,,,,,Good,,complete,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8215,"Sb 22215","MDP 17, 017",Scheil1923MDP17,primary,17,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,76.0,19.0,50.0,,,,,,,Good,,complete,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8224,"Sb 06333","MDP 17, 026",Scheil1923MDP17,primary,26,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,68.0,15.0,43.0,,,,,,,Fair,,complete,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8234,"Sb 22232","MDP 17, 036",Scheil1923MDP17,primary,36,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,89.0,17.0,58.0,,,,,,,Fair,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8239,"Sb 22236","MDP 17, 041",Scheil1923MDP17,primary,41,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,88.0,21.0,61.0,,,,,,,Fair,,complete,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8242,"Sb 04842","MDP 17, 044",Scheil1923MDP17,primary,44,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,,,,,,,,,,,,,undetermined,,,,,,,,,,"Fouilles J. de Morgan (1907)",0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8245,"Sb 22240","MDP 17, 047",Scheil1923MDP17,primary,47,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,53.0,13.0,37.0,,,,,,,Good,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8246,"Sb 22241","MDP 17, 048",Scheil1923MDP17,primary,48,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,82.0,18.0,55.0,,,,,,,Good,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8247,"Sb 22242","MDP 17, 049",Scheil1923MDP17,primary,49,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,59.0,19.0,49.0,,,,,,,Fair,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8260,"Sb 22254","MDP 17, 062",Scheil1923MDP17,primary,62,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,71.0,15.0,35.0,,,,,,,Good,,50%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8264,"Sb 22258","MDP 17, 066",Scheil1923MDP17,primary,66,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,31.0,11.0,27.0,,,,,,,Good,,complete,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8273,"Sb 22267","MDP 17, 075",Scheil1923MDP17,primary,75,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,52.0,28.0,52.0,,,,,,,Good,,50%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8277,"Sb 22271","MDP 17, 079",Scheil1923MDP17,primary,79,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,110.0,26.0,74.0,,,,,,,Fair,,50%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8279,"Sb 22273 + Sb 22502","MDP 17, 081 + 347",Scheil1923MDP17,primary,"81 + 347",,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,106.0,19.0,67.0,,,,,,,Good,,complete,undetermined,,,,,,,,"P008279 leadP008279 lead",,,0,,0,,0,,0,,,," ",0,0,,,0,0,1,0,,
8281,"Sb 22274","MDP 17, 083",Scheil1923MDP17,primary,83,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,65.0,20.0,51.0,,,,,,,Fair,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8285,"Sb 22278","MDP 17, 087",Scheil1923MDP17,primary,87,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,56.0,17.0,49.0,,,,,,,Good,,50%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8293,"Sb 22285","MDP 17, 095",Scheil1923MDP17,primary,95,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,78.0,17.0,50.0,,,,,,,Good,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8296,"Sb 22287","MDP 17, 098",Scheil1923MDP17,primary,98,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,56.0,19.0,5.0,,,,,,,Fair,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8299,"Sb 22290","MDP 17, 101",Scheil1923MDP17,primary,101,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,47.0,14.0,28.0,,,,,,,Good,,50%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8302,"Sb 22293","MDP 17, 104",Scheil1923MDP17,primary,104,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,35.0,18.0,43.0,,,,,,,Fair,,50%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8305,"Sb 22294","MDP 17, 107",Scheil1923MDP17,primary,107,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,75.0,17.0,68.0,,,,,,,Fair,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8307,unknown,"MDP 17, 109",Scheil1923MDP17,primary,109,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,,Administrative,clay,tablet,,,,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8317,"Sb 22301","MDP 17, 119",Scheil1923MDP17,primary,119,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,60.0,18.0,81.0,,,,,,,Good,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8320,unknown,"MDP 17, 122",Scheil1923MDP17,primary,122,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,,Administrative,clay,tablet,,,,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8322,"Sb 21887","MDP 17, 124",Scheil1923MDP17,primary,124,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,175.0,26.0,118.0,,,,,,,Good,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8323,"Sb 22305","MDP 17, 125",Scheil1923MDP17,primary,125,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,67.0,17.0,48.0,,,,,,,Good,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8343,"Sb 22323","MDP 17, 145",Scheil1923MDP17,primary,145,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,56.0,17.0,44.0,,,,,,,Good,,25%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8344,"Sb 22324","MDP 17, 146",Scheil1923MDP17,primary,146,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,50.0,18.0,56.0,,,,,,,Good,,25%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8347,"Sb 22327","MDP 17, 149",Scheil1923MDP17,primary,149,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,,,,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8349,"Sb 22329","MDP 17, 151","Dahl2005SMEA47; Scheil1923MDP17","history; primary","118 F; 151","; ","Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,65.0,18.0,52.0,,,,,,,Fair,,75%,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
8357,"Sb 22336","MDP 17, 159",Scheil1923MDP17,primary,159,,"Susa (mod. Shush)","Proto-Elamite (ca. 3100-2900 BC)",,"Louvre Museum, Paris, France",Administrative,clay,tablet,28.0,15.0,42.0,,,,,,,Good,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
